assembly_accession	start	end	orientation
GCF_014805785.2	148232	149773	+
GCF_014805785.2	1006294	1007835	+
GCF_014805785.2	3423911	3425452	-
GCF_014805785.2	4285664	4287205	-
GCF_014805785.2	4847737	4849278	+
GCF_014805785.2	4944058	4945599	+
GCF_014840915.2	105211	106752	+
GCF_014840915.2	148232	149773	+
GCF_014840915.2	1006294	1007835	+
GCF_014840915.2	3423911	3425452	-
GCF_014840915.2	4285664	4287205	-
GCF_014840915.2	4847737	4849278	+
GCF_014840915.2	4944058	4945599	+
GCF_015159575.1	466220	467761	+
GCF_015159575.1	1253185	1254726	+
GCF_015159575.1	3711741	3713282	-
GCF_015159575.1	4475700	4477241	-
GCF_015159575.1	4518721	4520262	-
GCF_015159575.1	4672510	4674051	-
GCF_015159575.1	4768832	4770373	-
GCF_015708295.1	106510	108051	+
GCF_015708295.1	149531	151072	+
GCF_015708295.1	913490	915031	+
GCF_015708295.1	3331291	3332832	-
GCF_015708295.1	4108698	4110239	-
GCF_015708295.1	4670770	4672311	+
GCF_015708295.1	4767092	4768633	+
GCF_016025375.1	105211	106752	+
GCF_016025375.1	148232	149773	+
GCF_016025375.1	926035	927576	+
GCF_016025375.1	3343660	3345201	-
GCF_016025375.1	4205283	4206824	-
GCF_016025375.1	4767356	4768897	+
GCF_016025375.1	4863678	4865219	+
GCF_016025395.1	466220	467761	+
GCF_016025395.1	1253308	1254849	+
GCF_016025395.1	3712162	3713703	-
GCF_016025395.1	4496356	4497897	-
GCF_016025395.1	4539377	4540918	-
GCF_016025395.1	4693166	4694707	-
GCF_016025395.1	4789488	4791029	-
GCF_016025435.1	466220	467761	+
GCF_016025435.1	1253302	1254843	+
GCF_016025435.1	3712156	3713697	-
GCF_016025435.1	4498226	4499767	-
GCF_016025435.1	4541247	4542788	-
GCF_016025435.1	4695036	4696577	-
GCF_016025435.1	4791358	4792899	-
GCF_000210855.2	289170	290711	+
GCF_000210855.2	2800532	2802073	-
GCF_000210855.2	3591948	3593489	-
GCF_000210855.2	4121439	4122980	+
GCF_000210855.2	4217604	4219145	+
GCF_000210855.2	4372568	4374109	+
GCF_000210855.2	4416008	4417549	+
GCF_000195995.1	287479	289020	+
GCF_000195995.1	2715999	2717540	-
GCF_000195995.1	3421900	3423441	-
GCF_000195995.1	3556311	3557853	-
GCF_000195995.1	3598527	3600068	-
GCF_000195995.1	3747528	3749069	-
GCF_000195995.1	4257492	4259033	+
GCF_014854835.1	316	1857	+
GCF_014854835.1	94506	96047	+
GCF_014854835.1	249735	251274	+
GCF_014854835.1	291867	293408	+
GCF_014854835.1	1052264	1053805	+
GCF_014854835.1	3584141	3585682	-
GCF_014854835.1	4289135	4290674	-
GCF_900086565.1	469503	471044	+
GCF_900086565.1	1221927	1223468	+
GCF_900086565.1	3706387	3707928	-
GCF_900086565.1	4415559	4417100	-
GCF_900086565.1	4458578	4460119	-
GCF_900086565.1	4608516	4610057	-
GCF_900086565.1	4704465	4706006	-
GCF_004358925.1	472947	474488	+
GCF_004358925.1	1186500	1188041	+
GCF_004358925.1	3543119	3544660	-
GCF_004358925.1	4304870	4306411	-
GCF_004358925.1	4347893	4349434	-
GCF_004358925.1	4495386	4496927	-
GCF_004358925.1	4593208	4594749	-
GCF_006228345.1	2325049	2326602	-
GCF_006228345.1	3086798	3088351	-
GCF_006228345.1	3129821	3131374	-
GCF_006228345.1	3277314	3278867	-
GCF_006228345.1	3375136	3376689	-
GCF_006228345.1	3900439	3901992	+
GCF_006228345.1	4613992	4615543	+
GCF_014858545.1	472947	474488	+
GCF_014858545.1	1186500	1188041	+
GCF_014858545.1	3543111	3544652	-
GCF_014858545.1	4304862	4306403	-
GCF_014858545.1	4347885	4349426	-
GCF_014858545.1	4495378	4496919	-
GCF_014858545.1	4593200	4594741	-
GCF_014858565.1	472947	474488	+
GCF_014858565.1	1186500	1188041	+
GCF_014858565.1	3544312	3545853	-
GCF_014858565.1	4306063	4307604	-
GCF_014858565.1	4349086	4350627	-
GCF_014858565.1	4496579	4498120	-
GCF_014858565.1	4594410	4595951	-
GCF_002224405.1	458849	460400	+
GCF_002224405.1	1222040	1223591	+
GCF_002224405.1	3716091	3717644	-
GCF_002224405.1	4444373	4445924	-
GCF_002224405.1	4486601	4488152	-
GCF_002224405.1	4631489	4633040	-
GCF_002224405.1	4727210	4728761	-
GCF_005221485.1	458890	460441	+
GCF_005221485.1	1164915	1166466	+
GCF_005221485.1	3626847	3628398	-
GCF_005221485.1	4355141	4356692	-
GCF_005221485.1	4397370	4398923	-
GCF_005221485.1	4542313	4543863	-
GCF_005221485.1	4638031	4639586	-
GCF_006517035.1	458827	460368	+
GCF_006517035.1	1222374	1223915	+
GCF_006517035.1	3713915	3715456	-
GCF_006517035.1	4440852	4442393	-
GCF_006517035.1	4483082	4484623	-
GCF_006517035.1	4627969	4629510	-
GCF_006517035.1	4723692	4725233	-
GCF_006517075.1	458905	460446	+
GCF_006517075.1	1221482	1223023	+
GCF_006517075.1	3713022	3714563	-
GCF_006517075.1	4441300	4442841	-
GCF_006517075.1	4483534	4485075	-
GCF_006517075.1	4628421	4629962	-
GCF_006517075.1	4724159	4725700	-
GCF_008330205.1	458769	460320	+
GCF_008330205.1	1356745	1358297	+
GCF_008330205.1	3820381	3821934	-
GCF_008330205.1	4606067	4607616	-
GCF_008330205.1	4648291	4649842	-
GCF_008330205.1	4793172	4794723	-
GCF_008330205.1	4888977	4890521	-
GCF_008369665.2	458789	460340	+
GCF_008369665.2	1225945	1227496	+
GCF_008369665.2	3664869	3666422	-
GCF_008369665.2	4395262	4396813	-
GCF_008369665.2	4437490	4439041	-
GCF_008369665.2	4582378	4583929	-
GCF_008369665.2	4678876	4680427	-
GCF_012052085.1	458563	460104	+
GCF_012052085.1	1341290	1342831	+
GCF_012052085.1	3806549	3808090	-
GCF_012052085.1	4593891	4595432	-
GCF_012052085.1	4636121	4637662	-
GCF_012052085.1	4781010	4782551	-
GCF_012052085.1	4876820	4878361	-
GCF_012052445.1	481928	483469	+
GCF_012052445.1	1241884	1243425	+
GCF_012052445.1	3659428	3660969	-
GCF_012052445.1	4386365	4387906	-
GCF_012052445.1	4428595	4430136	-
GCF_012052445.1	4573483	4575024	-
GCF_012052445.1	4669206	4670747	-
GCF_012052605.1	458629	460170	+
GCF_012052605.1	1223929	1225470	+
GCF_012052605.1	3677395	3678936	-
GCF_012052605.1	4404329	4405870	-
GCF_012052605.1	4446472	4448013	-
GCF_012052605.1	4591360	4592901	-
GCF_012052605.1	4687860	4689401	-
GCF_012052805.1	458629	460170	+
GCF_012052805.1	1221825	1223366	+
GCF_012052805.1	3721360	3722901	-
GCF_012052805.1	4448298	4449839	-
GCF_012052805.1	4490528	4492069	-
GCF_012052805.1	4635416	4636957	-
GCF_012052805.1	4731139	4732680	-
GCF_012052965.1	458592	460133	+
GCF_012052965.1	1300104	1301645	+
GCF_012052965.1	3751752	3753293	-
GCF_012052965.1	4478689	4480230	-
GCF_012052965.1	4520919	4522460	-
GCF_012052965.1	4665801	4667342	-
GCF_012052965.1	4761524	4763065	-
GCF_012053145.1	458595	460136	+
GCF_012053145.1	1253178	1254719	+
GCF_012053145.1	3795398	3796939	-
GCF_012053145.1	4523666	4525207	-
GCF_012053145.1	4565896	4567437	-
GCF_012053145.1	4710785	4712326	-
GCF_012053145.1	4806508	4808049	-
GCF_012053325.1	458530	460071	+
GCF_012053325.1	1340360	1341901	+
GCF_012053325.1	3805598	3807139	-
GCF_012053325.1	4590730	4592271	-
GCF_012053325.1	4632960	4634501	-
GCF_012053325.1	4777856	4779397	-
GCF_012053325.1	4873579	4875120	-
GCF_012053525.1	458498	460039	+
GCF_012053525.1	1221662	1223203	+
GCF_012053525.1	3720967	3722508	-
GCF_012053525.1	4447651	4449192	-
GCF_012053525.1	4489880	4491421	-
GCF_012053525.1	4634765	4636306	-
GCF_012053525.1	4730488	4732029	-
GCF_012053725.1	458530	460071	+
GCF_012053725.1	1438848	1440389	+
GCF_012053725.1	3931161	3932702	-
GCF_012053725.1	4658638	4660179	-
GCF_012053725.1	4700868	4702409	-
GCF_012053725.1	4845756	4847297	-
GCF_012053725.1	4941477	4943018	-
GCF_012053905.1	458635	460176	+
GCF_012053905.1	1330059	1331600	+
GCF_012053905.1	3753825	3755366	-
GCF_012053905.1	4482104	4483645	-
GCF_012053905.1	4524334	4525875	-
GCF_012053905.1	4669222	4670763	-
GCF_012053905.1	4764945	4766486	-
GCF_012054045.1	458728	460269	+
GCF_012054045.1	1222644	1224185	+
GCF_012054045.1	3681105	3682646	-
GCF_012054045.1	4409375	4410916	-
GCF_012054045.1	4451605	4453146	-
GCF_012054045.1	4596494	4598035	-
GCF_012054045.1	4692302	4693843	-
GCF_014217955.1	458785	460336	+
GCF_014217955.1	1329229	1330780	+
GCF_014217955.1	3733264	3734817	-
GCF_014217955.1	4461401	4462952	-
GCF_014217955.1	4503629	4505180	-
GCF_014217955.1	4648513	4650064	-
GCF_014217955.1	4744234	4745785	-
GCF_015697765.1	460127	461662	+
GCF_015697765.1	1425366	1426908	+
GCF_015697765.1	3891418	3892953	-
GCF_015697765.1	4724105	4725640	-
GCF_015697765.1	4766319	4767856	-
GCF_015697765.1	4911182	4912724	-
GCF_015697765.1	5006910	5008452	-
GCF_000011885.1	293321	294862	+
GCF_000011885.1	2617965	2619506	-
GCF_000011885.1	3376853	3378394	-
GCF_000011885.1	3875155	3876696	+
GCF_000011885.1	3974288	3975829	+
GCF_000011885.1	4124880	4126420	+
GCF_000011885.1	4166983	4168524	+
GCF_000008105.1	285171	286712	+
GCF_000008105.1	2817348	2818899	-
GCF_000008105.1	3524906	3526451	-
GCF_000008105.1	4035202	4036743	+
GCF_000008105.1	4130289	4131832	+
GCF_000008105.1	4285497	4287038	+
GCF_000008105.1	4328254	4329795	+
GCF_001941405.1	1685799	1687350	-
GCF_001941405.1	2387599	2389152	-
GCF_001941405.1	2878764	2880315	+
GCF_001941405.1	2975795	2977348	+
GCF_001941405.1	3114482	3116035	+
GCF_001941405.1	3157394	3158945	+
GCF_001941405.1	3857874	3859425	+
GCF_002234795.1	380175	381716	-
GCF_002234795.1	892973	894514	+
GCF_002234795.1	988794	990335	+
GCF_002234795.1	1143699	1145238	+
GCF_002234795.1	1185834	1187373	+
GCF_002234795.1	1927651	1929192	+
GCF_002234795.1	4362559	4364100	-
GCF_009387895.1	455147	456700	+
GCF_009387895.1	1170788	1172339	+
GCF_009387895.1	3593657	3595208	-
GCF_009387895.1	4293511	4295064	-
GCF_009387895.1	4335852	4337405	-
GCF_009387895.1	4479656	4481209	-
GCF_009387895.1	4577840	4579393	-
GCF_009388185.1	455279	456832	+
GCF_009388185.1	1170782	1172333	+
GCF_009388185.1	3594664	3596215	-
GCF_009388185.1	4294518	4296071	-
GCF_009388185.1	4336859	4338412	-
GCF_009388185.1	4480663	4482216	-
GCF_009388185.1	4578847	4580400	-
GCF_016454205.1	487848	489389	+
GCF_016454205.1	1203644	1205185	+
GCF_016454205.1	3617681	3619222	-
GCF_016454205.1	4317864	4319405	-
GCF_016454205.1	4360104	4361645	-
GCF_016454205.1	4503905	4505446	-
GCF_016454205.1	4602183	4603724	-
GCF_011057955.1	544764	546305	+
GCF_011057955.1	1304198	1305739	+
GCF_011057955.1	3752880	3754421	-
GCF_011057955.1	4577111	4578652	-
GCF_011057955.1	4620103	4621644	-
GCF_011057955.1	4774656	4776197	-
GCF_011057955.1	4873224	4874765	-
GCF_000016045.1	291353	292894	+
GCF_000016045.1	2802644	2804185	-
GCF_000016045.1	3552485	3554026	-
GCF_000016045.1	4066416	4067957	+
GCF_000016045.1	4160797	4162338	+
GCF_000016045.1	4342755	4344296	+
GCF_000016045.1	4384816	4386357	+
GCF_000020745.1	291600	293140	+
GCF_000020745.1	2752783	2754324	-
GCF_000020745.1	3468380	3469921	-
GCF_000020745.1	3976162	3977703	+
GCF_000020745.1	4074441	4075982	+
GCF_000020745.1	4218341	4219882	+
GCF_000020745.1	4260682	4262223	+
GCF_000020925.1	290015	291556	+
GCF_000020925.1	2879067	2880608	-
GCF_000020925.1	3611267	3612808	-
GCF_000020925.1	4128707	4130248	+
GCF_000020925.1	4223057	4224598	+
GCF_000020925.1	4382202	4383743	+
GCF_000020925.1	4425117	4426658	+
GCF_006874805.1	289155	290696	+
GCF_006874805.1	2850540	2852080	-
GCF_006874805.1	3630471	3632011	-
GCF_006874805.1	4160145	4161686	+
GCF_006874805.1	4256069	4257610	+
GCF_006874805.1	4410947	4412487	+
GCF_006874805.1	4454483	4456023	+
GCF_009756455.1	289155	290696	+
GCF_009756455.1	2850684	2852225	-
GCF_009756455.1	3613536	3615077	-
GCF_009756455.1	4143214	4144755	+
GCF_009756455.1	4239180	4240721	+
GCF_009756455.1	4394060	4395601	+
GCF_009756455.1	4437600	4439141	+
GCF_009756475.1	289155	290696	+
GCF_009756475.1	2810369	2811910	-
GCF_009756475.1	3589090	3590631	-
GCF_009756475.1	4118336	4119877	+
GCF_009756475.1	4214263	4215804	+
GCF_009756475.1	4369147	4370688	+
GCF_009756475.1	4412689	4414230	+
GCF_009756515.1	289167	290708	+
GCF_009756515.1	2799585	2801126	-
GCF_009756515.1	3531757	3533298	-
GCF_009756515.1	4061252	4062793	+
GCF_009756515.1	4157177	4158718	+
GCF_009756515.1	4312145	4313686	+
GCF_009756515.1	4355688	4357229	+
GCF_009756555.1	289167	290708	+
GCF_009756555.1	2801538	2803079	-
GCF_009756555.1	3500341	3501882	-
GCF_009756555.1	4029842	4031383	+
GCF_009756555.1	4125767	4127308	+
GCF_009756555.1	4280735	4282276	+
GCF_009756555.1	4324278	4325819	+
GCF_009756585.1	289155	290696	+
GCF_009756585.1	2814410	2815951	-
GCF_009756585.1	3573010	3574551	-
GCF_009756585.1	4102688	4104229	+
GCF_009756585.1	4198615	4200156	+
GCF_009756585.1	4353495	4355036	+
GCF_009756585.1	4397038	4398579	+
GCF_009756605.1	289155	290696	+
GCF_009756605.1	2810571	2812112	-
GCF_009756605.1	3628642	3630183	-
GCF_009756605.1	4158321	4159862	+
GCF_009756605.1	4254287	4255828	+
GCF_009756605.1	4409167	4410708	+
GCF_009756605.1	4452707	4454248	+
GCF_000020885.1	298915	300454	+
GCF_000020885.1	2713556	2715097	-
GCF_000020885.1	3486482	3488022	-
GCF_000020885.1	4017818	4019359	+
GCF_000020885.1	4115795	4117336	+
GCF_000020885.1	4269964	4271505	+
GCF_000020885.1	4312869	4314410	+
GCF_000020705.1	296910	298451	+
GCF_000020705.1	2808316	2809857	-
GCF_000020705.1	3584761	3586302	-
GCF_000020705.1	4110023	4111564	+
GCF_000020705.1	4204435	4205976	+
GCF_000020705.1	4347935	4349476	+
GCF_000020705.1	4390079	4391620	+
GCF_000018385.1	285489	287030	+
GCF_000018385.1	2799223	2800764	-
GCF_000018385.1	3503386	3504927	-
GCF_000018385.1	4031949	4033490	+
GCF_000018385.1	4074710	4076249	+
GCF_000018385.1	4169652	4171193	+
GCF_000018385.1	4324849	4326391	+
GCF_003030265.1	119987	121540	+
GCF_003030265.1	855994	857547	+
GCF_003030265.1	3292937	3294490	-
GCF_003030265.1	4045428	4046979	-
GCF_003030265.1	4088441	4089992	-
GCF_003030265.1	4243670	4245221	-
GCF_003030265.1	4338708	4340259	-
GCF_008727535.1	2789653	2791194	-
GCF_008727535.1	3540770	3542311	-
GCF_008727535.1	4062864	4064405	+
GCF_008727535.1	4157899	4159440	+
GCF_008727535.1	4313124	4314663	+
GCF_008727535.1	4356133	4357674	+
GCF_008727535.1	5108609	5110150	+
GCF_009650055.1	463402	464942	+
GCF_009650055.1	1205660	1207199	+
GCF_009650055.1	3664200	3665740	-
GCF_009650055.1	4398960	4400501	-
GCF_009650055.1	4441099	4442640	-
GCF_009650055.1	4596096	4597636	-
GCF_009650055.1	4692602	4694141	-
GCF_016452045.1	448051	449592	+
GCF_016452045.1	1206536	1208077	+
GCF_016452045.1	3693716	3695255	-
GCF_016452045.1	4453319	4454858	-
GCF_016452045.1	4496233	4497774	-
GCF_016452045.1	4651178	4652719	-
GCF_016452045.1	4745530	4747071	-
GCF_016454525.1	482996	484537	+
GCF_016454525.1	1272830	1274371	+
GCF_016454525.1	3771854	3773393	-
GCF_016454525.1	4532429	4533968	-
GCF_016454525.1	4575425	4576966	-
GCF_016454525.1	4730370	4731911	-
GCF_016454525.1	4824722	4826263	-
GCF_016454545.1	16008	17549	+
GCF_016454545.1	110360	111901	+
GCF_016454545.1	265305	266846	+
GCF_016454545.1	308303	309842	+
GCF_016454545.1	1068879	1070418	+
GCF_016454545.1	3566562	3568103	-
GCF_016454545.1	4357739	4359280	-
GCF_016454725.1	16097	17638	+
GCF_016454725.1	110450	111991	+
GCF_016454725.1	265396	266937	+
GCF_016454725.1	308394	309933	+
GCF_016454725.1	1028274	1029813	+
GCF_016454725.1	3478786	3480327	-
GCF_016454725.1	4237251	4238792	-
GCF_000251025.1	255106	256659	+
GCF_000251025.1	2733972	2735523	-
GCF_000251025.1	3428030	3429582	-
GCF_000251025.1	3900676	3902229	+
GCF_000251025.1	4003292	4004843	+
GCF_000251025.1	4213192	4214743	+
GCF_000385905.1	287470	289011	+
GCF_000385905.1	2691222	2692764	-
GCF_000385905.1	3407558	3409099	-
GCF_000385905.1	3541971	3543512	-
GCF_000385905.1	3584187	3585728	-
GCF_000385905.1	3733016	3734557	-
GCF_000385905.1	4242139	4243680	+
GCF_000009505.1	294191	295732	+
GCF_000009505.1	2752289	2753830	-
GCF_000009505.1	3452084	3453625	-
GCF_000009505.1	3970485	3972026	+
GCF_000009505.1	4064898	4066439	+
GCF_000009505.1	4223425	4224966	+
GCF_000009505.1	4266879	4268420	+
GCF_000026565.1	293361	294902	+
GCF_000026565.1	2613501	2615042	-
GCF_000026565.1	3372529	3374070	-
GCF_000026565.1	3870832	3872373	+
GCF_000026565.1	3969972	3971513	+
GCF_000026565.1	4120566	4122107	+
GCF_000026565.1	4162670	4164211	+
GCF_000027025.1	289166	290707	+
GCF_000027025.1	2826775	2828316	-
GCF_000027025.1	3593564	3595105	-
GCF_000027025.1	4123008	4124549	+
GCF_000027025.1	4218933	4220474	+
GCF_000027025.1	4373885	4375426	+
GCF_000027025.1	4417426	4418967	+
GCF_000493535.2	289168	290709	+
GCF_000493535.2	2792878	2794419	-
GCF_000493535.2	3528850	3530391	-
GCF_000493535.2	4058704	4060245	+
GCF_000493535.2	4154627	4156168	+
GCF_000493535.2	4309694	4311235	+
GCF_000493535.2	4353132	4354673	+
GCF_002094915.1	1628664	1630205	-
GCF_002094915.1	2348850	2350391	-
GCF_002094915.1	2392442	2393983	-
GCF_002094915.1	2530806	2532347	-
GCF_002094915.1	2626465	2628006	-
GCF_002094915.1	3118191	3119732	+
GCF_002094915.1	3809221	3810762	+
GCF_000022165.1	289879	291420	+
GCF_000022165.1	2854036	2855577	-
GCF_000022165.1	3584324	3585865	-
GCF_000022165.1	4113825	4115366	+
GCF_000022165.1	4209750	4211291	+
GCF_000022165.1	4364715	4366256	+
GCF_000022165.1	4408256	4409797	+
GCF_008244785.1	289879	291432	+
GCF_008244785.1	2855458	2857009	-
GCF_008244785.1	3584742	3586293	-
GCF_008244785.1	4114254	4115805	+
GCF_008244785.1	4210179	4211730	+
GCF_008244785.1	4365144	4366695	+
GCF_008244785.1	4408685	4410236	+
GCF_008244805.1	289879	291432	+
GCF_008244805.1	2854025	2855576	-
GCF_008244805.1	3583309	3584860	-
GCF_008244805.1	4112821	4114372	+
GCF_008244805.1	4208746	4210297	+
GCF_008244805.1	4363711	4365262	+
GCF_008244805.1	4407252	4408803	+
GCF_008244825.1	289879	291432	+
GCF_008244825.1	2854016	2855567	-
GCF_008244825.1	3583300	3584851	-
GCF_008244825.1	4112812	4114363	+
GCF_008244825.1	4208737	4210288	+
GCF_008244825.1	4363702	4365253	+
GCF_008244825.1	4407243	4408794	+
GCF_008244845.1	289879	291432	+
GCF_008244845.1	2854028	2855579	-
GCF_008244845.1	3584311	3585862	-
GCF_008244845.1	4113823	4115374	+
GCF_008244845.1	4209748	4211299	+
GCF_008244845.1	4364713	4366264	+
GCF_008244845.1	4408254	4409805	+
GCF_003071545.1	753887	755440	-
GCF_003071545.1	1505318	1506868	-
GCF_003071545.1	1548415	1549968	-
GCF_003071545.1	1728653	1730204	-
GCF_003071545.1	1828118	1829667	-
GCF_003071545.1	2348630	2350181	+
GCF_003071545.1	3097262	3098813	+
GCF_008727555.1	1318752	1320291	-
GCF_008727555.1	2035403	2036944	-
GCF_008727555.1	2555916	2557455	+
GCF_008727555.1	2655378	2656919	+
GCF_008727555.1	2803092	2804633	+
GCF_008727555.1	2846192	2847733	+
GCF_008727555.1	3636923	3638464	+
GCF_000230875.1	286251	287804	+
GCF_000230875.1	2763730	2765283	-
GCF_000230875.1	4374130	4375683	+
GCF_001953035.1	465384	466925	+
GCF_001953035.1	1197447	1198988	+
GCF_001953035.1	3785075	3786616	-
GCF_001953035.1	4493718	4495259	-
GCF_001953035.1	4536739	4538280	-
GCF_001953035.1	4695884	4697425	-
GCF_001953035.1	4790236	4791777	-
GCF_000335875.2	466051	467592	+
GCF_000335875.2	1165982	1167523	+
GCF_000335875.2	3624091	3625632	-
GCF_000335875.2	4337252	4338793	-
GCF_000335875.2	4380706	4382247	-
GCF_000335875.2	4539233	4540774	-
GCF_000335875.2	4633648	4635189	-
GCF_000486165.2	464844	466385	+
GCF_000486165.2	1193642	1195181	+
GCF_000486165.2	3633838	3635379	-
GCF_000486165.2	4353102	4354643	-
GCF_000486165.2	4396499	4398040	-
GCF_000486165.2	4533305	4534846	-
GCF_000486165.2	4629146	4630687	-
GCF_003073575.1	482687	484228	+
GCF_003073575.1	1220662	1222203	+
GCF_003073575.1	3613473	3615014	-
GCF_003073575.1	4357288	4358829	-
GCF_003073575.1	4400888	4402429	-
GCF_003073575.1	4539273	4540814	-
GCF_003073575.1	4637565	4639106	-
GCF_003073495.1	505401	506942	+
GCF_003073495.1	1232959	1234500	+
GCF_003073495.1	3672194	3673735	-
GCF_003073495.1	4448819	4450360	-
GCF_003073495.1	4491839	4493380	-
GCF_003073495.1	4639723	4641264	-
GCF_003073495.1	4737604	4739145	-
GCF_000238455.2	490407	491948	+
GCF_000238455.2	1338163	1339704	+
GCF_000238455.2	3746624	3748165	-
GCF_000238455.2	4469668	4471209	-
GCF_000238455.2	4513268	4514809	-
GCF_000238455.2	4652898	4654439	-
GCF_000238455.2	4751265	4752806	-
GCF_000272775.4	2385450	2386991	-
GCF_000272775.4	3103608	3105149	-
GCF_000272775.4	3617531	3619072	+
GCF_000272775.4	3711910	3713451	+
GCF_000272775.4	3893868	3895409	+
GCF_000272775.4	3936001	3937542	+
GCF_000272775.4	4670146	4671687	+
GCF_000272755.4	303302	304843	+
GCF_000272755.4	1021449	1022990	+
GCF_000272755.4	3532625	3534166	-
GCF_000272755.4	4266757	4268298	-
GCF_000272755.4	4308891	4310432	-
GCF_000272755.4	4490846	4492386	-
GCF_000272755.4	4585224	4586765	-
GCF_000272735.4	339318	340859	+
GCF_000272735.4	2852674	2854215	-
GCF_000272735.4	3587888	3589429	-
GCF_000272735.4	3630022	3631563	-
GCF_000272735.4	3811983	3813524	-
GCF_000272735.4	3906364	3907905	-
GCF_000272735.4	4420289	4421830	+
GCF_000272715.4	127264	128805	+
GCF_000272715.4	907602	909143	+
GCF_000272715.4	3418875	3420416	-
GCF_000272715.4	4153030	4154571	-
GCF_000272715.4	4195165	4196706	-
GCF_000272715.4	4377132	4378673	-
GCF_000272715.4	4471513	4473054	-
GCF_000272895.2	2163987	2165528	-
GCF_000272895.2	2913255	2914796	-
GCF_000272895.2	3427186	3428727	+
GCF_000272895.2	3521567	3523108	+
GCF_000272895.2	3703528	3705069	+
GCF_000272895.2	3745663	3747204	+
GCF_000272895.2	4479818	4481359	+
GCF_000272815.2	666698	668239	-
GCF_000272815.2	1180629	1182170	+
GCF_000272815.2	1275010	1276551	+
GCF_000272815.2	1460799	1462340	+
GCF_000272815.2	1502932	1504473	+
GCF_000272815.2	2237091	2238632	+
GCF_000272815.2	4705121	4706662	-
GCF_000188955.2	3976	5517	+
GCF_000188955.2	2396769	2398310	-
GCF_000188955.2	3134743	3136284	-
GCF_000188955.2	3674261	3675802	+
GCF_000188955.2	3772553	3774094	+
GCF_000188955.2	3910938	3912479	+
GCF_000188955.2	3954537	3956078	+
GCF_000430165.1	2498	4049	-
GCF_000430165.1	46039	47590	-
GCF_000430165.1	201005	202556	-
GCF_000430165.1	296930	298481	-
